"RMS Level";;
Ch1;;
X;Y;
Hz;dBFS;
89.9234693877551;-75.6935680820025;
90.8801020408163;-75.5033243531498;
91.8367346938775;-75.3351074670075;
92.7933673469388;-75.1684133739832;
93.75;-74.9972974509036;
94.7066326530612;-74.8213319234511;
95.6632653061224;-74.6273277845073;
96.6198979591837;-74.4496709116264;
97.5765306122449;-74.2840201039664;
98.5331632653061;-74.1154248535014;
99.4897959183673;-73.9520217609828;
100.446428571429;-73.7891264311004;
101.40306122449;-73.6231180656071;
102.359693877551;-73.4526957012601;
103.316326530612;-73.2920062387328;
104.272959183673;-73.1338781334051;
105.229591836735;-72.9771828367258;
106.186224489796;-72.8188036548374;
107.142857142857;-72.6619849980226;
108.099489795918;-72.5107224538364;
109.05612244898;-72.3558100585322;
110.012755102041;-72.2006188560181;
110.969387755102;-72.0566621102414;
111.926020408163;-71.9034167793196;
112.882653061224;-71.7560892957496;
113.839285714286;-71.6127782732136;
114.795918367347;-71.4647617334122;
115.752551020408;-71.3207548823276;
116.709183673469;-71.1875103644027;
117.665816326531;-71.0433524617446;
118.622448979592;-70.8902917079247;
119.579081632653;-70.7560936976397;
120.535714285714;-70.618774096107;
121.492346938776;-70.4718845445156;
122.448979591837;-70.3379523922544;
123.405612244898;-70.2165174693022;
124.362244897959;-70.0822404836834;
125.31887755102;-69.9403480951351;
126.275510204082;-69.8133667617653;
127.232142857143;-69.685856827884;
128.188775510204;-69.5532438998726;
129.145408163265;-69.4241621296108;
130.102040816327;-69.2986447363595;
131.058673469388;-69.1698080649817;
132.015306122449;-69.0386321438061;
132.97193877551;-68.9098209362195;
133.928571428571;-68.7848301779202;
134.885204081633;-68.664154670839;
135.841836734694;-68.5401233843206;
136.798469387755;-68.4227909661011;
137.755102040816;-68.3068144873778;
138.711734693878;-68.1884458894083;
139.668367346939;-68.0658391853111;
140.625;-67.9420162344312;
141.581632653061;-67.8238327128993;
142.538265306122;-67.7032852434786;
143.494897959184;-67.5864089946156;
144.451530612245;-67.4755626867159;
145.408163265306;-67.3591545712455;
146.364795918367;-67.2456997515144;
147.321428571429;-67.136569245741;
148.27806122449;-67.0200373946018;
149.234693877551;-66.9060737305248;
150.191326530612;-66.8011374521096;
151.147959183673;-66.6907797237633;
152.104591836735;-66.5811000622118;
153.061224489796;-66.4774992502521;
154.017857142857;-66.3652400940202;
154.974489795918;-66.2575003439319;
155.93112244898;-66.1524194587816;
156.887755102041;-66.0536032583446;
157.844387755102;-65.9507131078568;
158.801020408163;-65.8416441567876;
159.757653061224;-65.7312123985038;
160.714285714286;-65.6227683409858;
161.670918367347;-65.5198390284077;
162.627551020408;-65.4196039994989;
163.584183673469;-65.3218219682746;
164.540816326531;-65.2190736781619;
165.497448979592;-65.115481454232;
166.454081632653;-65.0095023805457;
167.410714285714;-64.9091852290275;
168.367346938776;-64.8161079194915;
169.323979591837;-64.7206463763232;
170.280612244898;-64.6215222259698;
171.237244897959;-64.5237078886974;
172.19387755102;-64.4255926824091;
173.150510204082;-64.3274467502342;
174.107142857143;-64.2354250750791;
175.063775510204;-64.1434756384739;
176.020408163265;-64.0467357908225;
176.977040816327;-63.9504031955703;
177.933673469388;-63.853844389271;
178.890306122449;-63.7652979968463;
179.84693877551;-63.6772098090191;
180.803571428571;-63.5850466588443;
181.760204081633;-63.4927985011457;
182.716836734694;-63.4003999097019;
183.673469387755;-63.310031136241;
184.630102040816;-63.2177193973835;
185.586734693878;-63.1266598990405;
186.543367346939;-63.0401216247018;
187.5;-62.9519194760377;
188.456632653061;-62.8647373580169;
189.413265306122;-62.7794779673415;
190.369897959184;-62.6931807071528;
191.326530612245;-62.6050483621035;
192.283163265306;-62.5170495244147;
193.239795918367;-62.4283549222614;
194.196428571429;-62.3418577268553;
195.15306122449;-62.2608420704569;
196.109693877551;-62.1791793497523;
197.066326530612;-62.0914711463568;
198.022959183673;-62.0022678238858;
198.979591836735;-61.9198300137873;
199.936224489796;-61.8354250960087;
200.892857142857;-61.7533975947647;
201.849489795918;-61.6736543481607;
202.80612244898;-61.592663542963;
203.762755102041;-61.5108399648382;
204.719387755102;-61.4296922268955;
205.676020408163;-61.3524580880084;
206.632653061224;-61.2705458699261;
207.589285714286;-61.1831125506621;
208.545918367347;-61.1035508544989;
209.502551020408;-61.0301681922089;
210.459183673469;-60.95249250501;
211.415816326531;-60.870956497732;
212.372448979592;-60.7888937985235;
213.329081632653;-60.7096890171726;
214.285714285714;-60.632906142328;
215.242346938776;-60.5605792711906;
216.198979591837;-60.4870261341823;
217.155612244898;-60.4067908820268;
218.112244897959;-60.3299822642286;
219.06887755102;-60.2584853561067;
220.025510204082;-60.1812931411506;
220.982142857143;-60.1009585169644;
221.938775510204;-60.0265442671323;
222.895408163265;-59.955836080845;
223.852040816327;-59.8836391164666;
224.808673469388;-59.8091958133891;
225.765306122449;-59.7366633520864;
226.72193877551;-59.664655985172;
227.678571428571;-59.5908261866325;
228.635204081633;-59.5154400637402;
229.591836734694;-59.444899229452;
230.548469387755;-59.368898364272;
231.505102040816;-59.2970395835864;
232.461734693878;-59.2298865816546;
233.418367346939;-59.160870038133;
234.375;-59.0893278975802;
235.331632653061;-59.0132345197635;
236.288265306122;-58.9445849574834;
237.244897959184;-58.8763796965657;
238.201530612245;-58.8082131322606;
239.158163265306;-58.7402749197357;
240.114795918367;-58.6687224808566;
241.071428571429;-58.5962311668379;
242.02806122449;-58.528832685281;
242.984693877551;-58.4609888807426;
243.941326530612;-58.3930795903329;
244.897959183673;-58.3287466364365;
245.854591836735;-58.2646020988064;
246.811224489796;-58.1988731139728;
247.767857142857;-58.1287576950495;
248.724489795918;-58.0574253272784;
249.68112244898;-57.9919279354231;
250.637755102041;-57.9283157928919;
251.594387755102;-57.8634497033167;
252.551020408163;-57.7953328452463;
253.507653061224;-57.7286675017105;
254.464285714286;-57.6676919169916;
255.420918367347;-57.600603884835;
256.377551020408;-57.5363880073737;
257.334183673469;-57.4717474285502;
258.290816326531;-57.4054184700039;
259.247448979592;-57.3408407336472;
260.204081632653;-57.2759607537742;
261.160714285714;-57.2137965749213;
262.117346938775;-57.1555336115872;
263.073979591837;-57.0940596945756;
264.030612244898;-57.0285881486677;
264.987244897959;-56.9638194922357;
265.94387755102;-56.9036294198467;
266.900510204082;-56.8404822743554;
267.857142857143;-56.7788553128002;
268.813775510204;-56.7189669128192;
269.770408163265;-56.6553118382967;
270.727040816327;-56.5914807672568;
271.683673469388;-56.5322684955072;
272.640306122449;-56.473135049879;
273.59693877551;-56.4108024519872;
274.553571428571;-56.3512268887184;
275.510204081633;-56.2942611404835;
276.466836734694;-56.2337832718388;
277.423469387755;-56.1743175686333;
278.380102040816;-56.1178813207856;
279.336734693878;-56.0577941247847;
280.293367346939;-55.9950208795886;
281.25;-55.9349548716477;
282.206632653061;-55.8739704000118;
283.163265306122;-55.8168966426981;
284.119897959184;-55.7618182132561;
285.076530612245;-55.7037800232793;
286.033163265306;-55.6478509459178;
286.989795918367;-55.5902228384693;
287.946428571429;-55.5303023280167;
288.90306122449;-55.4724755533316;
289.859693877551;-55.4161922814168;
290.816326530612;-55.3620830019722;
291.772959183673;-55.3046144644515;
292.729591836735;-55.2494902258289;
293.686224489796;-55.191835873171;
294.642857142857;-55.1325230116253;
295.599489795918;-55.0775673208418;
296.55612244898;-55.0243061206473;
297.512755102041;-54.9679922768329;
298.469387755102;-54.9139221360023;
299.426020408163;-54.86070453973;
300.382653061224;-54.8043880411846;
301.339285714286;-54.7494433309585;
302.295918367347;-54.6942492684709;
303.252551020408;-54.6391241093309;
304.209183673469;-54.5876272642428;
305.165816326531;-54.5337727384889;
306.122448979592;-54.4763709402296;
307.079081632653;-54.4212788868361;
308.035714285714;-54.3727204493329;
308.992346938775;-54.3227414622837;
309.948979591837;-54.2678209934487;
310.905612244898;-54.213517330815;
311.862244897959;-54.157513439663;
312.81887755102;-54.1049786391903;
313.775510204082;-54.0535260316158;
314.732142857143;-54.0019756909748;
315.688775510204;-53.947879120511;
316.645408163265;-53.891636240758;
317.602040816327;-53.841253376613;
318.558673469388;-53.7937508839172;
319.515306122449;-53.7435682295484;
320.47193877551;-53.6911238171093;
321.428571428571;-53.6394671661156;
322.385204081633;-53.5892625966983;
323.341836734694;-53.5388577577982;
324.298469387755;-53.4871925885943;
325.255102040816;-53.4384928121482;
326.211734693878;-53.3886203200448;
327.168367346939;-53.3358692620929;
328.125;-53.285732859586;
329.081632653061;-53.2379670285264;
330.038265306122;-53.1870166053178;
330.994897959184;-53.1343506771346;
331.951530612245;-53.0846443591094;
332.908163265306;-53.0372426548741;
333.864795918367;-52.9901541959071;
334.821428571429;-52.940937088012;
335.77806122449;-52.8920023764637;
336.734693877551;-52.8426392015677;
337.691326530612;-52.7942430141059;
338.647959183673;-52.7468391416359;
339.604591836735;-52.6962319486966;
340.561224489796;-52.6483168245111;
341.517857142857;-52.6020028553942;
342.474489795918;-52.5525561471864;
343.43112244898;-52.5034499573677;
344.387755102041;-52.4580169111417;
345.344387755102;-52.41083725356;
346.301020408163;-52.3634087196418;
347.257653061224;-52.3159305005609;
348.214285714286;-52.2689106341063;
349.170918367347;-52.2218883832168;
350.127551020408;-52.1732446404317;
351.084183673469;-52.1264502381538;
352.040816326531;-52.0828894249266;
352.997448979592;-52.0357665080466;
353.954081632653;-51.9874644974513;
354.910714285714;-51.9434253947722;
355.867346938775;-51.8963023652919;
356.823979591837;-51.8507397645646;
357.780612244898;-51.8053312834587;
358.737244897959;-51.7582894186009;
359.69387755102;-51.712442339767;
360.650510204082;-51.6672195161098;
361.607142857143;-51.6241692451046;
362.563775510204;-51.5793097497475;
363.520408163265;-51.5336298237888;
364.477040816327;-51.4887513930782;
365.433673469388;-51.4435242848992;
366.390306122449;-51.399101194248;
367.34693877551;-51.3563322211329;
368.303571428571;-51.3125145585822;
369.260204081633;-51.2677521108372;
370.216836734694;-51.2234211264397;
371.173469387755;-51.1798707455039;
372.130102040816;-51.1353725361746;
373.086734693878;-51.0908207923448;
374.043367346939;-51.0474064877218;
375;-51.0055089739329;
375.956632653061;-50.9637006209046;
376.913265306122;-50.9196189509707;
377.869897959184;-50.8757314014766;
378.826530612245;-50.8337582892883;
379.783163265306;-50.7928101343204;
380.739795918367;-50.7496547433237;
381.696428571429;-50.7067026449821;
382.65306122449;-50.6641770787935;
383.609693877551;-50.6204743176627;
384.566326530612;-50.5770854637208;
385.522959183673;-50.5348941546941;
386.479591836735;-50.4932889934868;
387.436224489796;-50.4527717579244;
388.392857142857;-50.4102289388284;
389.349489795918;-50.3678472370892;
390.30612244898;-50.3286798207682;
391.262755102041;-50.2871583887374;
392.219387755102;-50.2437609804129;
393.176020408163;-50.2019934655505;
394.132653061224;-50.1616534593488;
395.089285714286;-50.1201683532916;
396.045918367347;-50.077388100252;
397.002551020408;-50.0362524258216;
397.959183673469;-49.9978044350331;
398.915816326531;-49.9569716420141;
399.872448979592;-49.9151097329151;
400.829081632653;-49.8757526054113;
401.785714285714;-49.8362456063831;
402.742346938775;-49.7958009248983;
403.698979591837;-49.7553531513613;
404.655612244898;-49.7155413987718;
405.612244897959;-49.676486467363;
406.56887755102;-49.6366934833726;
407.525510204082;-49.5966151593011;
408.482142857143;-49.5580418537276;
409.438775510204;-49.5194700935849;
410.395408163265;-49.47855371997;
411.352040816327;-49.4392221706468;
412.308673469388;-49.4002775898435;
413.265306122449;-49.3618392115987;
414.22193877551;-49.3222794332657;
415.178571428571;-49.28386826481;
416.135204081633;-49.2472445381517;
417.091836734694;-49.2073990240747;
418.048469387755;-49.1671174754899;
419.005102040816;-49.1292432851034;
419.961734693878;-49.0921719092356;
420.918367346939;-49.0541014640722;
421.875;-49.0162209115166;
422.831632653061;-48.9775106074127;
423.788265306122;-48.9391431828252;
424.744897959184;-48.9029549988727;
425.701530612245;-48.8651619190542;
426.658163265306;-48.8269580703579;
427.614795918367;-48.7906600182214;
428.571428571429;-48.7538648925651;
429.52806122449;-48.7159151482865;
430.484693877551;-48.6778225014216;
431.441326530612;-48.640515046158;
432.397959183673;-48.6022789449855;
433.354591836735;-48.5641145914845;
434.311224489796;-48.52826620764;
435.267857142857;-48.4927840341098;
436.224489795918;-48.4573075910449;
437.18112244898;-48.4202031671061;
438.137755102041;-48.3848620756933;
439.094387755102;-48.3491068423124;
440.051020408163;-48.3108039500132;
441.007653061224;-48.2741724384787;
441.964285714286;-48.2381943087042;
442.920918367347;-48.2028324589659;
443.877551020408;-48.1682907818775;
444.834183673469;-48.1323743238887;
445.790816326531;-48.0957509943575;
446.747448979592;-48.0603175676824;
447.704081632653;-48.0258821401021;
448.660714285714;-47.9905503956067;
449.617346938775;-47.9541923767915;
450.573979591837;-47.9178721938145;
451.530612244898;-47.8839421896134;
452.487244897959;-47.8500717331811;
453.44387755102;-47.815089534777;
454.400510204082;-47.7800552740013;
455.357142857143;-47.7454261991917;
456.313775510204;-47.7104243438144;
457.270408163265;-47.6752743815307;
458.227040816327;-47.640209660048;
459.183673469388;-47.6054762607103;
460.140306122449;-47.5708834140653;
461.09693877551;-47.5364574735617;
462.053571428571;-47.5022485758939;
463.010204081633;-47.4685747083505;
463.966836734694;-47.4347032799921;
464.923469387755;-47.4001463458397;
465.880102040816;-47.3668060472364;
466.836734693878;-47.3341091647366;
467.793367346939;-47.3013693338788;
468.75;-47.2676814637253;
469.706632653061;-47.2337664023242;
470.663265306122;-47.2016361956633;
471.619897959184;-47.1686048899724;
472.576530612245;-47.1339408627105;
473.533163265306;-47.0998664679179;
474.489795918367;-47.0673732490808;
475.446428571429;-47.0351493662695;
476.40306122449;-47.0027095319329;
477.359693877551;-46.9692622375;
478.316326530612;-46.9367246879886;
479.272959183673;-46.9052889219073;
480.229591836735;-46.8726295295601;
481.186224489796;-46.8393562579631;
482.142857142857;-46.8065831071693;
483.099489795918;-46.7741196947962;
484.05612244898;-46.7419400568746;
485.012755102041;-46.7107996391492;
485.969387755102;-46.6795780254801;
486.926020408163;-46.6479021568855;
487.882653061224;-46.6158711012534;
488.839285714286;-46.5844750406052;
489.795918367347;-46.5525668595337;
490.752551020408;-46.519550866813;
491.709183673469;-46.4878975859062;
492.665816326531;-46.4568791492798;
493.622448979592;-46.4260866611726;
494.579081632653;-46.3952855373329;
495.535714285714;-46.3642028918666;
496.492346938775;-46.332258417129;
497.448979591837;-46.3002550917805;
498.405612244898;-46.2693800250033;
499.362244897959;-46.2385705779397;
500.31887755102;-46.2085525335152;
501.275510204082;-46.1786131813199;
502.232142857143;-46.1483094158213;
503.188775510204;-46.1172233596179;
504.145408163265;-46.086077467402;
505.102040816327;-46.0551631569043;
506.058673469388;-46.0250811285581;
507.015306122449;-45.9948183691828;
507.97193877551;-45.9659253495365;
508.928571428571;-45.9364878064111;
509.885204081633;-45.9056234694315;
510.841836734694;-45.8757696412849;
511.798469387755;-45.84633419374;
512.755102040816;-45.8157448229063;
513.711734693878;-45.7860509069775;
514.668367346939;-45.7576619025597;
515.625;-45.7275181523459;
516.581632653061;-45.6974306150429;
517.538265306122;-45.667833634667;
518.494897959184;-45.6384784019696;
519.451530612245;-45.6094269195744;
520.408163265306;-45.5811383149764;
521.364795918367;-45.5531691739921;
522.321428571429;-45.5238617520944;
523.27806122449;-45.4945854163556;
524.234693877551;-45.4653817392657;
525.191326530612;-45.4371886392595;
526.147959183673;-45.4088797048519;
527.104591836735;-45.3798669068091;
528.061224489796;-45.3511474582052;
529.017857142857;-45.3231950424764;
529.974489795918;-45.2950345238819;
530.93112244898;-45.2657315739564;
531.887755102041;-45.2369403169745;
532.844387755102;-45.2095345112298;
533.801020408163;-45.1814705562306;
534.757653061224;-45.1527979841577;
535.714285714286;-45.1251551901281;
536.670918367347;-45.0978892960853;
537.627551020408;-45.0700235530541;
538.584183673469;-45.0415772949281;
539.540816326531;-45.0138511185386;
540.497448979592;-44.9866861661831;
541.454081632653;-44.9592292577542;
542.410714285714;-44.9326267593607;
543.367346938776;-44.9060116201205;
544.323979591837;-44.8776812285707;
545.280612244898;-44.8493534224433;
546.237244897959;-44.8238344785541;
547.19387755102;-44.7975247418834;
548.150510204082;-44.7700624294525;
549.107142857143;-44.7432122896229;
550.063775510204;-44.7159138661387;
551.020408163265;-44.6883873579686;
551.977040816327;-44.6614019542538;
552.933673469388;-44.6353046912223;
553.890306122449;-44.6084342534991;
554.84693877551;-44.5815169766594;
555.803571428571;-44.555907387439;
556.760204081633;-44.529869770385;
557.716836734694;-44.5029512796652;
558.673469387755;-44.4764493477044;
559.630102040816;-44.4500037916152;
560.586734693878;-44.4236545643612;
561.543367346939;-44.3981449804488;
562.5;-44.3729716730786;
563.456632653061;-44.3466473625652;
564.413265306122;-44.3203142954803;
565.369897959184;-44.2950283039549;
566.326530612245;-44.2696460226865;
567.283163265306;-44.2440736645473;
568.239795918367;-44.2184838692924;
569.196428571429;-44.193163759682;
570.15306122449;-44.1671979816083;
571.109693877551;-44.140505900192;
572.066326530612;-44.115332375832;
573.022959183673;-44.0906326565592;
573.979591836735;-44.0656037937595;
574.936224489796;-44.0402037855393;
575.892857142857;-44.0147902390214;
576.849489795918;-43.9902671324981;
577.80612244898;-43.964621612055;
578.762755102041;-43.9393783103378;
579.719387755102;-43.9146998954428;
580.676020408163;-43.8895812791963;
581.632653061224;-43.8636830283849;
582.589285714286;-43.8385973443227;
583.545918367347;-43.8145829289681;
584.502551020408;-43.7898309074068;
585.459183673469;-43.7654322463526;
586.415816326531;-43.741421361163;
587.372448979592;-43.7174909616225;
588.329081632653;-43.6926865777601;
589.285714285714;-43.6685549262899;
590.242346938776;-43.6434742215482;
591.198979591837;-43.6177685028959;
592.155612244898;-43.5929338548957;
593.112244897959;-43.568992960167;
594.06887755102;-43.5452375944303;
595.025510204082;-43.5220224926158;
595.982142857143;-43.4981886777407;
596.938775510204;-43.4741821275816;
597.895408163265;-43.450246443848;
598.852040816327;-43.4262485370166;
599.808673469388;-43.4026692972568;
600.765306122449;-43.3795117112771;
601.72193877551;-43.3554740458722;
602.678571428571;-43.3313540989145;
603.635204081633;-43.3071687565704;
604.591836734694;-43.2825912116426;
605.548469387755;-43.2587831494503;
606.505102040816;-43.2356597856652;
607.461734693878;-43.2129547519755;
608.418367346939;-43.1891958162606;
609.375;-43.1653132548823;
610.331632653061;-43.1423731708908;
611.288265306122;-43.1188549476503;
612.244897959184;-43.0948930602981;
613.201530612245;-43.0707392604218;
614.158163265306;-43.047393073104;
615.114795918367;-43.0250685194969;
616.071428571429;-43.0024351422237;
617.02806122449;-42.9791896822451;
617.984693877551;-42.9557297105863;
618.941326530612;-42.9320588069162;
619.897959183673;-42.9080202255373;
620.854591836735;-42.8857054597356;
621.811224489796;-42.8636004941408;
622.767857142857;-42.8401015074511;
623.724489795918;-42.8162939511842;
624.68112244898;-42.7931739504807;
625.637755102041;-42.7702793528654;
626.594387755102;-42.7479481263013;
627.551020408163;-42.725049053322;
628.507653061224;-42.7021983676528;
629.464285714286;-42.6791922330694;
630.420918367347;-42.6555860201669;
631.377551020408;-42.6328522832613;
632.334183673469;-42.6097639184578;
633.290816326531;-42.586991287697;
634.247448979592;-42.5642308271694;
635.204081632653;-42.5416735504942;
636.160714285714;-42.5195503032235;
637.117346938776;-42.4969079772969;
638.073979591837;-42.4738707130083;
639.030612244898;-42.4518106677079;
639.987244897959;-42.4294128427212;
640.94387755102;-42.4063953327131;
641.900510204082;-42.3829603339068;
642.857142857143;-42.3593923456794;
643.813775510204;-42.337192509881;
644.770408163265;-42.3156469292059;
645.727040816327;-42.292524609114;
646.683673469388;-42.2689993056346;
647.640306122449;-42.2459768191013;
648.59693877551;-42.2229471005357;
649.553571428571;-42.1999431356491;
650.510204081633;-42.17834305394;
651.466836734694;-42.156640456079;
652.423469387755;-42.1330439011801;
653.380102040816;-42.1097292357691;
654.336734693878;-42.0881975097288;
655.293367346939;-42.0654975823609;
656.25;-42.0421752578018;
657.206632653061;-42.0198131466874;
658.163265306122;-41.996797017395;
659.119897959184;-41.9743437546458;
660.076530612245;-41.952527297162;
661.033163265306;-41.9298996437938;
661.989795918367;-41.9069656170416;
662.946428571429;-41.8841934895785;
663.90306122449;-41.8616559083029;
664.859693877551;-41.8390982332208;
665.816326530612;-41.8160655035182;
666.772959183673;-41.7932506216114;
667.729591836735;-41.7708715962592;
668.686224489796;-41.7480617616602;
669.642857142857;-41.7244591855682;
670.599489795918;-41.7014655265872;
671.55612244898;-41.6793204731453;
672.512755102041;-41.656932022394;
673.469387755102;-41.6341761359762;
674.426020408163;-41.6106975952055;
675.382653061224;-41.587618596889;
676.339285714286;-41.5655165971917;
677.295918367347;-41.5427529535618;
678.252551020408;-41.5197581244923;
679.209183673469;-41.4964968904976;
680.165816326531;-41.4730213075843;
681.122448979592;-41.4507484263797;
682.079081632653;-41.4282718086817;
683.035714285714;-41.4056966944744;
683.992346938776;-41.3825599420477;
684.948979591837;-41.3591041795742;
685.905612244898;-41.3359309761227;
686.862244897959;-41.3133335048656;
687.81887755102;-41.2914819013501;
688.775510204082;-41.2679670068889;
689.732142857143;-41.2448004903315;
690.688775510204;-41.2217304299194;
691.645408163265;-41.1978112755194;
692.602040816327;-41.1743383003399;
693.558673469388;-41.1522671262146;
694.515306122449;-41.1298373249695;
695.47193877551;-41.1057355608841;
696.428571428571;-41.0813232125226;
697.385204081633;-41.0574928158033;
698.341836734694;-41.0344165614662;
699.298469387755;-41.0114623481946;
700.255102040816;-40.9885539949352;
701.211734693878;-40.9654042981236;
702.168367346939;-40.9421376749611;
703.125;-40.918580957807;
704.081632653061;-40.8950066825657;
705.038265306122;-40.8726688837725;
705.994897959184;-40.8500526355432;
706.951530612245;-40.8261868682818;
707.908163265306;-40.8017874079912;
708.864795918367;-40.7779130657592;
709.821428571429;-40.7548889146408;
710.77806122449;-40.7314312718205;
711.734693877551;-40.7080168239197;
712.691326530612;-40.6854331401788;
713.647959183673;-40.6618388174129;
714.604591836735;-40.6376172234154;
715.561224489796;-40.6137462089484;
716.517857142857;-40.5899058492634;
717.474489795918;-40.5669414760877;
718.43112244898;-40.5430927998182;
719.387755102041;-40.5190461658632;
720.344387755102;-40.4952283287;
721.301020408163;-40.4711335286797;
722.257653061224;-40.4474148620356;
723.214285714286;-40.4237148072482;
724.170918367347;-40.4002060885987;
725.127551020408;-40.3763500772001;
726.084183673469;-40.352435520754;
727.040816326531;-40.3282119065163;
727.997448979592;-40.3041217283049;
728.954081632653;-40.2800541669088;
729.910714285714;-40.2564495907392;
730.867346938776;-40.2329615920171;
731.823979591837;-40.208727941148;
732.780612244898;-40.1849152826012;
733.737244897959;-40.1617075647795;
734.69387755102;-40.1377638580792;
735.650510204082;-40.1135374687593;
736.607142857143;-40.0894964369961;
737.563775510204;-40.0651595908587;
738.520408163265;-40.0414742843334;
739.477040816327;-40.0176189172634;
740.433673469388;-39.9937968991236;
741.390306122449;-39.969754021911;
742.34693877551;-39.9458735700413;
743.303571428571;-39.9221329372874;
744.260204081633;-39.8976779190002;
745.216836734694;-39.8738727349575;
746.173469387755;-39.8496049867822;
747.130102040816;-39.8254761635845;
748.086734693878;-39.8019034731521;
749.043367346939;-39.7771121456463;
750;-39.7523537333736;
750.956632653061;-39.7282353551954;
751.913265306122;-39.7044913226248;
752.869897959184;-39.6803174596652;
753.826530612245;-39.6558974510709;
754.783163265306;-39.6318015292127;
755.739795918367;-39.6081061443779;
756.696428571429;-39.5843055288948;
757.65306122449;-39.5598325209893;
758.609693877551;-39.5356355185349;
759.566326530612;-39.5114202123971;
760.522959183673;-39.4873090859755;
761.479591836735;-39.4634457959234;
762.436224489796;-39.4392908149849;
763.392857142857;-39.4149207917393;
764.349489795918;-39.3903979939706;
765.30612244898;-39.3659379541422;
766.262755102041;-39.3417579164411;
767.219387755102;-39.3177035301571;
768.176020408163;-39.2934999885796;
769.132653061224;-39.2690944843335;
770.089285714286;-39.2450847694015;
771.045918367347;-39.2214117798658;
772.002551020408;-39.1981656337935;
772.959183673469;-39.1741726394417;
773.915816326531;-39.1496220571765;
774.872448979592;-39.1257637654667;
775.829081632653;-39.1017798894897;
776.785714285714;-39.0775863589076;
777.742346938776;-39.0535759361292;
778.698979591837;-39.0293008424072;
779.655612244898;-39.0050077016458;
780.612244897959;-38.9809027492197;
781.56887755102;-38.9567478830696;
782.525510204082;-38.9322929300159;
783.482142857143;-38.908801121612;
784.438775510204;-38.8849084617293;
785.395408163265;-38.8606991356593;
786.352040816327;-38.8372065242209;
787.308673469388;-38.8132899265226;
788.265306122449;-38.7894117534812;
789.22193877551;-38.7655522145983;
790.178571428571;-38.7416523221181;
791.135204081633;-38.7174278995404;
792.091836734694;-38.6935598120093;
793.048469387755;-38.6701043309585;
794.005102040816;-38.6463811669126;
794.961734693878;-38.622473564676;
795.918367346939;-38.598827668363;
796.875;-38.5752724280949;
797.831632653061;-38.5511232555618;
798.788265306122;-38.5266428583449;
799.744897959184;-38.502903711908;
800.701530612245;-38.4796766936487;
801.658163265306;-38.4565031101202;
802.614795918367;-38.4330300825951;
803.571428571429;-38.4091568887969;
804.52806122449;-38.3851548294784;
805.484693877551;-38.3617394631342;
