9.740259740259739729e+00;-1.139421105456134882e+02
9.808087244043793618e+00;-1.140103206316722577e+02
9.876387073042193876e+00;-1.140785307177310273e+02
9.945162516350000814e+00;-1.141467408037897968e+02
1.001441688596630719e+01;-1.142149508898485664e+02
1.008415351695371243e+01;-1.142831609759073359e+02
1.015437576759894434e+01;-1.143513710619661055e+02
1.022508701957456800e+01;-1.144195811480248750e+02
1.029629067810184928e+01;-1.144877912340836446e+02
1.036799017211473206e+01;-1.145560013201424141e+02
1.044018895442496841e+01;-1.146242114062011836e+02
1.051289050188838559e+01;-1.146924214922599532e+02
1.058609831557233250e+01;-1.147606315783187227e+02
1.065981592092427377e+01;-1.148288416643774923e+02
1.073404686794155793e+01;-1.148970517504362618e+02
1.080879473134238822e+01;-1.149652618364950314e+02
1.088406311073795152e+01;-1.150334719225538009e+02
1.095985563080577840e+01;-1.151016820086125705e+02
1.103617594146428615e+01;-1.151698920946713400e+02
1.111302771804855105e+01;-1.152381021807301096e+02
1.119041466148730457e+01;-1.153063122667888791e+02
1.126834049848114638e+01;-1.153745223528476487e+02
1.134680898168202567e+01;-1.154427324389064182e+02
1.142582388987393394e+01;-1.155109425249651878e+02
1.150538902815490871e+01;-1.155791526110239573e+02
1.158550822812024705e+01;-1.156473626970827269e+02
1.166618534804703700e+01;-1.157155727831414822e+02
1.174742427307995918e+01;-1.157837828692002518e+02
1.182922891541837629e+01;-1.158519929552590213e+02
1.191160321450473702e+01;-1.159202030413177908e+02
1.199455113721428567e+01;-1.159884131273765604e+02
1.207807667804608975e+01;-1.160566232134353299e+02
1.216218385931540702e+01;-1.161248332994940995e+02
1.224687673134739008e+01;-1.161930433855528690e+02
1.233215937267212503e+01;-1.162612534716116386e+02
1.241803589022104681e+01;-1.163294635576704081e+02
1.250451041952472409e+01;-1.163976736437291777e+02
1.259158712491199239e+01;-1.164658837297879472e+02
1.267927019971051372e+01;-1.165340938158467168e+02
1.276756386644870567e+01;-1.166023039019054863e+02
1.285647237705908275e+01;-1.166705139879642559e+02
1.294600001308301884e+01;-1.167387240740230254e+02
1.303615108587693072e+01;-1.168069341600817950e+02
1.312692993681989861e+01;-1.168751442461405645e+02
1.321834093752273276e+01;-1.169433543321993341e+02
1.331038849003850011e+01;-1.170115644182581036e+02
1.340307702707449877e+01;-1.170797745043168732e+02
1.349641101220574591e+01;-1.171479845903756427e+02
1.359039494008990445e+01;-1.172161946764344123e+02
1.368503333668374822e+01;-1.172844047624931818e+02
1.378033075946110664e+01;-1.173526148485519514e+02
1.387629179763235143e+01;-1.174208249346107209e+02
1.397292107236537184e+01;-1.174890350206694905e+02
1.407022323700814859e+01;-1.175572451067282600e+02
1.416820297731281819e+01;-1.176254551927870295e+02
1.426686501166133247e+01;-1.176936652788457991e+02
1.436621409129267590e+01;-1.177618753649045686e+02
1.446625500053168523e+01;-1.178300854509633382e+02
1.456699255701942697e+01;-1.178982955370221077e+02
1.466843161194520206e+01;-1.179200908906236549e+02
1.477057705028018120e+01;-1.179070620778901173e+02
1.487343379101262286e+01;-1.178940332651565654e+02
1.497700678738478075e+01;-1.178810044524230136e+02
1.508130102713141873e+01;-1.178679756396894760e+02
1.518632153272000274e+01;-1.178549468269559242e+02
1.529207336159258546e+01;-1.178419180142223723e+02
1.539856160640933069e+01;-1.178288892014888347e+02
1.550579139529377670e+01;-1.178158603887552829e+02
1.561376789207978710e+01;-1.178028315760217311e+02
1.572249629656021597e+01;-1.177898027632881934e+02
1.583198184473732262e+01;-1.177767739505546416e+02
1.594222980907491127e+01;-1.177637451378210898e+02
1.605324549875224349e+01;-1.177507163250875521e+02
1.616503425991971099e+01;-1.177376875123540003e+02
1.627760147595627771e+01;-1.177246586996204485e+02
1.639095256772873554e+01;-1.177116298868869109e+02
1.650509299385275597e+01;-1.176986010741533590e+02
1.662002825095575531e+01;-1.176855722614198072e+02
1.673576387394158616e+01;-1.176725434486862696e+02
1.685230543625710808e+01;-1.176595146359527178e+02
1.696965855016054547e+01;-1.176464858232191659e+02
1.708782886699179215e+01;-1.176334570104856283e+02
1.720682207744454217e+01;-1.176204281977520765e+02
1.732664391184033548e+01;-1.176073993850185246e+02
1.744730014040452204e+01;-1.175943705722849870e+02
1.756879657354412316e+01;-1.175813417595514352e+02
1.769113906212765741e+01;-1.175683129468178834e+02
1.781433349776687791e+01;-1.175552841340843457e+02
1.793838581310050984e+01;-1.175422553213507939e+02
1.806330198207994897e+01;-1.175292265086172421e+02
1.818908802025693205e+01;-1.175161976958837045e+02
1.831574998507324281e+01;-1.175031688831501526e+02
1.844329397615240040e+01;-1.174901400704166008e+02
1.857172613559341201e+01;-1.174771112576830632e+02
1.870105264826655400e+01;-1.174640824449495113e+02
1.883127974211120659e+01;-1.174510536322159595e+02
1.896241368843578101e+01;-1.174380248194824219e+02
1.909446080221972153e+01;-1.174249960067488701e+02
