9.740259740259739729e+00;-1.221016558736166360e+02
9.808087244043793618e+00;-1.220502647804977556e+02
9.876387073042193876e+00;-1.219988736873788895e+02
9.945162516350000814e+00;-1.219474825942600091e+02
1.001441688596630719e+01;-1.218960915011411288e+02
1.008415351695371243e+01;-1.218447004080222484e+02
1.015437576759894434e+01;-1.217933093149033823e+02
1.022508701957456800e+01;-1.217419182217845020e+02
1.029629067810184928e+01;-1.216905271286656216e+02
1.036799017211473206e+01;-1.216391360355467555e+02
1.044018895442496841e+01;-1.215877449424278751e+02
1.051289050188838559e+01;-1.215363538493089948e+02
1.058609831557233250e+01;-1.214849627561901144e+02
1.065981592092427377e+01;-1.214335716630712483e+02
1.073404686794155793e+01;-1.213821805699523679e+02
1.080879473134238822e+01;-1.213307894768334876e+02
1.088406311073795152e+01;-1.212793983837146214e+02
1.095985563080577840e+01;-1.212280072905957411e+02
1.103617594146428615e+01;-1.211766161974768607e+02
1.111302771804855105e+01;-1.211252251043579804e+02
1.119041466148730457e+01;-1.210738340112391143e+02
1.126834049848114638e+01;-1.210224429181202339e+02
1.134680898168202567e+01;-1.209710518250013536e+02
1.142582388987393394e+01;-1.209196607318824874e+02
1.150538902815490871e+01;-1.208682696387636071e+02
1.158550822812024705e+01;-1.208168785456447267e+02
1.166618534804703700e+01;-1.207654874525258464e+02
1.174742427307995918e+01;-1.207140963594069802e+02
1.182922891541837629e+01;-1.206627052662880999e+02
1.191160321450473702e+01;-1.206113141731692195e+02
1.199455113721428567e+01;-1.205599230800503534e+02
1.207807667804608975e+01;-1.205085319869314731e+02
1.216218385931540702e+01;-1.204571408938125927e+02
1.224687673134739008e+01;-1.204057498006937124e+02
1.233215937267212503e+01;-1.203543587075748462e+02
1.241803589022104681e+01;-1.203029676144559659e+02
1.250451041952472409e+01;-1.202515765213370855e+02
1.259158712491199239e+01;-1.202001854282182194e+02
1.267927019971051372e+01;-1.201487943350993390e+02
1.276756386644870567e+01;-1.200974032419804587e+02
1.285647237705908275e+01;-1.200460121488615783e+02
1.294600001308301884e+01;-1.199946210557427122e+02
1.303615108587693072e+01;-1.199432299626238319e+02
1.312692993681989861e+01;-1.198918388695049515e+02
1.321834093752273276e+01;-1.198404477763860854e+02
1.331038849003850011e+01;-1.197890566832672050e+02
1.340307702707449877e+01;-1.197376655901483247e+02
1.349641101220574591e+01;-1.196862744970294443e+02
1.359039494008990445e+01;-1.196348834039105782e+02
1.368503333668374822e+01;-1.195834923107916978e+02
1.378033075946110664e+01;-1.195321012176728175e+02
1.387629179763235143e+01;-1.194807101245539513e+02
1.397292107236537184e+01;-1.194293190314350710e+02
1.407022323700814859e+01;-1.193779279383161906e+02
1.416820297731281819e+01;-1.193265368451973103e+02
1.426686501166133247e+01;-1.192751457520784442e+02
1.436621409129267590e+01;-1.192237546589595638e+02
1.446625500053168523e+01;-1.191723635658406835e+02
1.456699255701942697e+01;-1.191209724727218031e+02
1.466843161194520206e+01;-1.190123433382140377e+02
1.477057705028018120e+01;-1.188607694969612822e+02
1.487343379101262286e+01;-1.187091956557085268e+02
1.497700678738478075e+01;-1.185576218144557572e+02
1.508130102713141873e+01;-1.184060479732029876e+02
1.518632153272000274e+01;-1.182544741319502322e+02
1.529207336159258546e+01;-1.181029002906974767e+02
1.539856160640933069e+01;-1.179513264494447071e+02
1.550579139529377670e+01;-1.177997526081919517e+02
1.561376789207978710e+01;-1.176481787669391963e+02
1.572249629656021597e+01;-1.174966049256864267e+02
1.583198184473732262e+01;-1.173450310844336713e+02
1.594222980907491127e+01;-1.171934572431809016e+02
1.605324549875224349e+01;-1.170418834019281462e+02
1.616503425991971099e+01;-1.168903095606753766e+02
1.627760147595627771e+01;-1.167387357194226212e+02
1.639095256772873554e+01;-1.165871618781698658e+02
1.650509299385275597e+01;-1.164355880369170961e+02
1.662002825095575531e+01;-1.162840141956643407e+02
1.673576387394158616e+01;-1.161324403544115711e+02
1.685230543625710808e+01;-1.159808665131588157e+02
1.696965855016054547e+01;-1.158292926719060461e+02
1.708782886699179215e+01;-1.156777188306532906e+02
1.720682207744454217e+01;-1.155261449894005352e+02
1.732664391184033548e+01;-1.153745711481477656e+02
1.744730014040452204e+01;-1.152229973068950102e+02
1.756879657354412316e+01;-1.150714234656422548e+02
1.769113906212765741e+01;-1.149198496243894851e+02
1.781433349776687791e+01;-1.147682757831367155e+02
1.793838581310050984e+01;-1.146167019418839601e+02
1.806330198207994897e+01;-1.144651281006312047e+02
1.818908802025693205e+01;-1.143135542593784351e+02
1.831574998507324281e+01;-1.141619804181256796e+02
1.844329397615240040e+01;-1.140104065768729100e+02
1.857172613559341201e+01;-1.138588327356201546e+02
1.870105264826655400e+01;-1.137072588943673850e+02
1.883127974211120659e+01;-1.135556850531146296e+02
1.896241368843578101e+01;-1.134041112118618742e+02
1.909446080221972153e+01;-1.132525373706091045e+02
1.922742744241760704e+01;-1.131009635293563491e+02
1.936132001226538435e+01;-1.129493896881035795e+02
1.949614495958872951e+01;-1.128140000191618952e+02
1.963190877711355142e+01;-1.128025007605127144e+02
1.976861800277865555e+01;-1.127910015018635335e+02
1.990627922005059247e+01;-1.127795022432143668e+02
2.004489905824070206e+01;-1.127680029845651859e+02
2.018448419282434614e+01;-1.127565037259160192e+02
2.032504134576239352e+01;-1.127450044672668383e+02
2.046657728582491487e+01;-1.127335052086176717e+02
2.060909882891714417e+01;-1.127220059499684908e+02
2.075261283840772109e+01;-1.127105066913193099e+02
2.089712622545920340e+01;-1.126990074326701432e+02
2.104264594936088173e+01;-1.126875081740209623e+02
2.118917901786391056e+01;-1.126760089153717956e+02
2.133673248751880891e+01;-1.126645096567226147e+02
2.148531346401522413e+01;-1.126530103980734339e+02
2.163492910252418611e+01;-1.126415111394242672e+02
2.178558660804262814e+01;-1.126300118807750863e+02
2.193729323574036982e+01;-1.126185126221259196e+02
2.209005629130950155e+01;-1.126070133634767387e+02
2.224388313131622041e+01;-1.125955141048275578e+02
2.239878116355505711e+01;-1.125840148461783912e+02
2.255475784740566070e+01;-1.125725155875292103e+02
2.271182069419197802e+01;-1.125610163288800436e+02
2.286997726754399096e+01;-1.125495170702308627e+02
2.302923518376196910e+01;-1.125380178115816818e+02
2.318960211218320566e+01;-1.125265185529325151e+02
2.335108577555140030e+01;-1.125150192942833343e+02
2.351369395038850385e+01;-1.125035200356341676e+02
2.367743446736927027e+01;-1.124920207769849867e+02
2.384231521169831325e+01;-1.124805215183358058e+02
2.400834412348983449e+01;-1.124690222596866391e+02
2.417552919815001999e+01;-1.124575230010374582e+02
2.434387848676204413e+01;-1.124460237423882916e+02
2.451340009647379503e+01;-1.123356783825003333e+02
2.468410219088830004e+01;-1.122212064610097855e+02
2.485599299045683708e+01;-1.121067345395192518e+02
2.502908077287481348e+01;-1.119922626180287040e+02
2.520337387348039471e+01;-1.118777906965381703e+02
2.537888068565590416e+01;-1.117633187750476367e+02
2.555560966123202249e+01;-1.116488468535570888e+02
2.573356931089479716e+01;-1.115343749320665552e+02
2.591276820459549413e+01;-1.114199030105760073e+02
2.609321497196328465e+01;-1.113054310890854737e+02
2.627491830272085238e+01;-1.111909591675949258e+02
2.645788694710281064e+01;-1.110764872461043922e+02
2.664212971627714666e+01;-1.109620153246138443e+02
2.682765548276947598e+01;-1.108475434031233107e+02
2.701447318089036287e+01;-1.107330714816327628e+02
2.720259180716553971e+01;-1.106185995601422292e+02
2.739202042076916754e+01;-1.105041276386516813e+02
2.758276814396007737e+01;-1.103896557171611477e+02
2.777484416252108801e+01;-1.102751837956705998e+02
2.796825772620134032e+01;-1.101607118741800662e+02
2.816301814916176127e+01;-1.100462399526895183e+02
2.835913481042358342e+01;-1.099317680311989847e+02
2.855661715432001557e+01;-1.098172961097084368e+02
2.875547469095104702e+01;-1.097028241882179032e+02
2.895571699664141718e+01;-1.095883522667273695e+02
2.915735371440181822e+01;-1.094738803452368217e+02
2.936039455439320278e+01;-1.093669026944744331e+02
2.956484929439445608e+01;-1.092633414335338813e+02
2.977072778027321576e+01;-1.091597801725933294e+02
2.997803992646006321e+01;-1.090562189116527634e+02
3.018679571642591597e+01;-1.089526576507122115e+02
3.039700520316284837e+01;-1.088490963897716455e+02
3.060867850966817372e+01;-1.087455351288310936e+02
3.082182582943195470e+01;-1.086419738678905276e+02
3.103645742692788900e+01;-1.085384126069499757e+02
3.125258363810759477e+01;-1.084348513460094239e+02
3.147021487089838487e+01;-1.083312900850688578e+02
3.168936160570444827e+01;-1.082277288241283060e+02
3.191003439591156976e+01;-1.081241675631877541e+02
3.213224386839534219e+01;-1.080206063022471881e+02
3.235600072403291705e+01;-1.079170450413066362e+02
3.258131573821832916e+01;-1.078134837803660702e+02
3.280819976138140959e+01;-1.077099225194255183e+02
